title,year,topic,probability,custom_label
"Modular organization of the carboxyl-terminal, globular head region of human C1q A, B, and C chains",2003,25,0.002423409390314393,Topic 25
Modulating expression of LAMPs and ABH histo-blood group antigens in normal and neoplastic human skin,2006,-1,0.0,Outlier
Modulating the expression of imprinted genes in mouse parthenogenetic embryos,2009,9,0.003463205003747366,Topic 9
Modulation by aspirin and naproxen of nucleotide alterations and tumors in the lung of mice exposed to environmental cigarette smoke since birth,2015,-1,0.0,Outlier
Modulation by phenethyl isothiocyanate and budesonide of molecular and histopathologic alterations induced by environmental cigarette smoke in mice,2009,-1,0.0,Outlier
"Modulation Effect on Tubulin Polymerization, Cytotoxicity and Antioxidant Activity of 1H-Benzimidazole-2-Yl Hydrazones",2023,62,0.0,Topic 62
Modulation of apoptosis by cigarette smoke and cancer chemopreventive agents in the respiratory tract of rats,2001,-1,0.0,Outlier
Modulation of dopaminergic neurotransmission in rat striatum upon in vitro and in vivo diclofenac treatment,2008,-1,0.0,Outlier
Modulation of Escherichia coli biofilm growth by cell-free spent cultures from lactobacilli,2012,-1,0.0,Outlier
Modulation of genomic and epigenetic end-points by celecoxib,2018,-1,0.0,Outlier
Modulation of liver antioxidant ability under chronic fascioliasis and (ZnxCu1-x)2(OH)3Cl supplementation,2007,53,0.0,Topic 53
Modulation of physiological stress response of triticum aestivum l. To glyphosate by brassinosteroid application,2021,0,0.0011681715399319583,Topic 0
Modulation of programmed cell death in a model system of xylogenic zinnia (zinnia elegans) cell culture,2009,0,1.6722387751079706e-26,Topic 0
Modulation of protein s-nitrosylation by isoprene emission in poplar,2016,0,0.009907921195762046,Topic 0
"Modulation of smoke-induced DNA and microRNA alterations in mouse lung by licofelone, a triple COX-1, COX-2 and 5-LOX inhibitor",2020,-1,0.0,Outlier
Modulation of the Cardiovascular Risk in Type 1 Diabetic Rats by Endurance Training in Combination with the Prebiotic Xylooligosaccharide,2024,-1,0.0,Outlier
Modulation the effect of interferon by diverse protein kinase inhibitors,2007,-1,0.0,Outlier
Modulatory effect of VIP injected into hippocampal CA1 area on anxiety in olfactory bulbectomized rats,2014,-1,0.0,Outlier
Mog79–90 peptide in complex with recombinant mhc class ii molecules ameliorates experimental autoimmune encephalomyelitis,2010,-1,0.0,Outlier
Moisture sorption isotherms of walnut flour at several temperatures,2004,1,0.0,Topic 1
Molecular Analysis of Dihydropteroate Synthase Gene Mutations in Pneumocystis jirovecii Isolates among Bulgarian Patients with Pneumocystis Pneumonia,2023,6,6.747191624994371e-11,Topic 6
Molecular analysis of hepatitis C virus infection in Bulgarian injecting drug users,2011,5,0.01723385181607699,Topic 5
Molecular analysis of phenol-degrading microbial strains,2008,36,3.038341955845084e-15,Topic 36
Molecular analysis of the cyclic AMP-dependent protein kinase A (PKA) regulatory subunit 1A (PRKAR1A) gene in patients with carney complex and primary pigmented nodular adrenocortical disease (PPNAD) reveals novel mutations and clues for pathophysiology: Augmented PKA signaling is associated with adrenal tumorigenesis in PPNAD,2002,-1,0.0,Outlier
Molecular and cytogenetic criteria for identification of serum-free cell cultures,2010,-1,0.0,Outlier
Molecular and cytogenetical alterations induced by environmental cigarette smoke in mice heterozygous for Fhit,2007,-1,0.0,Outlier
Molecular and in vitro assessment of some probiotic characteristics of amylolytic Lactobacillus plantarum strains from Bulgarian fermented products,2018,18,0.004399201698444322,Topic 18
"Molecular and morphological characterisation of Diplostomum phoxini (Faust, 1918) with a revised classification and an updated nomenclature of the species-level lineages of Diplostomum (Digenea: Diplostomidae) sequenced worldwide",2021,0,0.0,Topic 0
Molecular and phenotypic characterization of advanced backcross lines derived from interspecific hybridization of durum wheat,2013,0,0.0010262041029094457,Topic 0
Molecular characterisation of rabies virus strains in the Republic of Macedonia,2013,5,0.0,Topic 5
Molecular characterization of bulgarian maize germplasm collection via ssr markers,2006,0,1.2100470996493725e-13,Topic 0
Molecular characterization of hemophilia a in Southeast Bulgaria,2008,74,0.0,Topic 74
Molecular characterization of Mycobacterium tuberculosis isolates from different regions of Bulgaria,2008,34,0.0,Topic 34
Molecular characterization of swine hepatitis E virus from southeastern Brazil,2007,5,4.46822021499812e-25,Topic 5
"Molecular characterization of the archaeal diversity in Vlasa hot spring, Bulgaria, by using 16S RRNA and glycoside hydrolase family 4 genes",2010,-1,0.0,Outlier
"Molecular cloning, structure and phylogenetic analysis of a hemocyanin subunit from the black sea crustacean eriphia verrucosa (Crustacea, malacostraca)",2021,61,0.0,Topic 61
Molecular correlates of age-dependent seizures in an inherited neonatal-infantile epilepsy,2010,12,0.0035861438338947774,Topic 12
Molecular cytogenetic characterization of a new reconstructed barley karyotype,2013,0,8.797167869127524e-35,Topic 0
Molecular cytogenetic identification of a novel hexaploid wheat–thinopyrum intermedium partial amphiploid with high protein content,2016,0,6.98140625530405e-17,Topic 0
Molecular defects in the motor adaptor BICD2 cause proximal spinal muscular atrophy with autosomal-dominant inheritance,2013,12,0.0008263216137374263,Topic 12
Molecular Design of Luminescent Complexes of Eu(III): What Can We Learn from the Ligands,2023,-1,0.0,Outlier
Molecular detection and phylogenetic assessment of six honeybee viruses in Apis mellifera L. colonies in Bulgaria,2018,0,0.014786238350923065,Topic 0
Molecular Determinants of the Cardiometabolic Improvements of Dietary Flavanols Identified by an Integrative Analysis of Nutrigenomic Data from a Systematic Review of Animal Studies,2021,-1,0.0,Outlier
Molecular diagnosis of trichodorid species from Portugal,2011,0,0.018949200737582658,Topic 0
Molecular diagnostics of duchenne/becker muscular dystrophy patients by multiplex ligation-dependent probe amplification analysis and direct sequencing,2009,12,0.0035101434825869954,Topic 12
Molecular dynamics provides new insights into the mechanism of calcium signal transduction and interdomain interactions in cardiac troponin,2021,58,0.0,Topic 58
Molecular emm typing of Bulgarian macrolide-resistant Streptococcus pyogenes isolates,2020,6,9.064561048941021e-30,Topic 6
Molecular Engineering of Quinone-Based Nickel Complexes and Polymers for All-Organic Li-Ion Batteries,2022,47,0.000730129535066285,Topic 47
Molecular epidemiological analysis of the origin and transmission dynamics of the hiv-1 crf01_ae sub-epidemic in Bulgaria,2021,33,0.0,Topic 33
"Molecular epidemiology and evolutionary trajectory of emerging echovirus 30, Europe",2021,5,0.0,Topic 5
Molecular Epidemiology of Bulgarian Clinically Significant Staphylococcus aureus Isolates,2023,6,1.5267123437362785e-34,Topic 6
Molecular epidemiology of carbapenem-resistant Enterobacteriaceae isolated from patients in COVID-19 wards and ICUs in a Bulgarian University Hospital,2023,6,0.0,Topic 6
Molecular epidemiology of rotavirus in Central and Southeastern Europe,2007,-1,0.0,Outlier
Molecular epidemiology of rotaviruses in Bulgaria: Annual shift of the predominant genotype,2010,-1,0.0,Outlier
Molecular epidemiology of the HIV-1 subtype B sub-epidemic in Bulgaria,2020,33,0.0,Topic 33
Molecular epidemiology of xanthomonas euvesicatoria strains from the balkan peninsula revealed by a new multiple‐locus variable‐number tandem‐repeat analysis scheme,2021,0,1.0442676822420308e-05,Topic 0
"Molecular epidemiology, virulence and antimicrobial resistance of Bulgarian methicillin resistant Staphylococcus aureus isolates",2022,6,4.607621964746392e-21,Topic 6
Molecular evidence for the efficacy of PBM therapy in the treatment of oral lichen planus,2025,4,0.003012812878822488,Topic 4
Molecular genetics of Kaposi's sarcoma-associated herpesvirus (human herpesvirus 8) epidemiology and pathogenesis,2003,-1,0.0,Outlier
Molecular identification of yeasts and lactic acid bacteria involved in the production of Beninese fermented food degue,2017,18,0.0,Topic 18
Molecular Insight into Mycobacterium tuberculosis Resistance to Nitrofuranyl Amides Gained through Metagenomics-like Analysis of Spontaneous Mutants,2022,34,0.0,Topic 34
Molecular investigation of arsenic-transforming bacteria,2009,-1,0.0,Outlier
Molecular marker characterization of breeding lines derived from helianthus annuus x helianthus bolanderi inter-specific hybrids,2009,0,6.461993897060355e-19,Topic 0
Molecular Markers in Oral Lichen Planus - Insight into Pathogenesis,2025,4,0.002917881575327047,Topic 4
Molecular mechanism of the anti-inflammatory action of heparin,2021,-1,0.0,Outlier
Molecular mechanisms of desiccation tolerance in resurrection plants,2012,0,3.8812037316920116e-05,Topic 0
Molecular mechanisms of desiccation tolerance in the resurrection glacial relic Haberlea rhodopensis,2013,0,2.6270925037988514e-13,Topic 0
Molecular mechanisms of melatonin protection from gastric mucosal apoptotic injury in experimental burns,2018,28,6.859451050392237e-08,Topic 28
Molecular mechanisms preventing senescence in response to prolonged darkness in a desiccation-tolerant plant,2018,0,0.0,Topic 0
Molecular mechanisms underlying hepatocellular carcinoma induction by aberrant nrf2 activation-mediated transcription networks: Interaction of nrf2-keap1 controls the fate of hepatocarcinogenesis,2020,51,0.002819404269816184,Topic 51
Molecular methods for diversity assessment among xanthomonads of Bulgarian and Macedonian pepper,2018,0,3.4775489219878685e-09,Topic 0
Molecular Mimicry of the Rheumatoid Arthritis-Related Immunodominant T-Cell Epitope within Type II Collagen (CII260-270) by the Bacterial L-Asparaginase,2022,-1,0.0,Outlier
Molecular modeling of phenothiazines and structurally related multidrug resistance modulators: Comparative study in human and animal tumor cell lines,2003,-1,0.0,Outlier
Molecular modelling study of the PPARγ receptor in relation to the mode of action/adverse outcome pathway framework for liver steatosis,2014,42,7.984531708757686e-17,Topic 42
Molecular networking-assisted flavonoid profile of Gypsophila glomerata extract in relation to its protective effects on carbon tetrachloride-induced hepatorenal damage in rats,2022,53,0.0,Topic 53
"Molecular neuroscience at its ""high"": Bibliometric analysis of the most cited papers on endocannabinoid system, cannabis and cannabinoids",2019,-1,0.0,Outlier
Molecular pathogenesis of hepatocellular carcinoma,2007,45,0.0,Topic 45
Molecular pathogenesis of spontaneous abortions – Whole genome copy number analysis and expression of angiogenic factors,2020,81,5.397178682813768e-13,Topic 81
"Molecular phylogeny of Diplostomum, Tylodelphys, Austrodiplostomum and Paralaria (Digenea: Diplostomidae) necessitates systematic changes and reveals a history of evolutionary host switching events",2022,0,0.0,Topic 0
Molecular phylogeny of euglyphid testate amoebae (Cercozoa: Euglyphida) suggests transitions between marine supralittoral and freshwater/terrestrial environments are infrequent,2010,0,0.018650439807405942,Topic 0
Molecular phylogeny of the Cricetinae subfamily based on the mitochondrial cytochrome b and 12S rRNA genes and the nuclear vWF gene,2006,0,0.0,Topic 0
Molecular phylogeography of the brown bear (ursus arctos) in Northeastern Asia based on analyses of complete mitochondrial DNA sequences,2013,0,0.016685099374674155,Topic 0
Molecular priming as an approach to induce tolerance against abiotic and oxidative stresses in crop plants,2020,0,0.0,Topic 0
Molecular regulation and role of angiogenesis in reproduction,2017,81,0.0,Topic 81
Molecular response in long-term monitoring of patients with chronic myelogenic leukemia (CML) on nilotinib therapy,2021,31,0.0,Topic 31
Molecular Screening for Fragile X Syndrome in Children with Unexplained Intellectual Disability and/or Autistic Behaviour; [Молекулярный скрининг синдрома ломкой Х-хромосомы у детей с необъяснимой умственной отсталостью и/или аутичным поведением],2022,12,0.0038562015924601557,Topic 12
Molecular screening for hereditary nonpolyposis colorectal cancer in Bulgaria,2006,-1,0.0,Outlier
Molecular Screening for High-Risk Human Papillomaviruses in Patients with Periodontitis,2023,20,7.369053508104316e-05,Topic 20
Molecular Sex Differences and Clinical Gender Efficacy in Opioid Use Disorders: From Pain Management to Addiction,2024,-1,0.0,Outlier
Molecular study of broomrape (orobanche spp.) by rapd analyses,2005,0,0.0019750965936387796,Topic 0
Molecular study of the useful and the contaminant microflora in fermented dairy products,2009,18,0.0,Topic 18
"MOLECULAR SURVEILLANCE OF GONOCOCCAL CIPROFLOXACIN SUSCEPTIBILITY/ RESISTANCE IN BULGARIA, 2022-2023",2024,6,0.0,Topic 6
Molecular taxonomic analysis of Monotropa hypopitys and its relationship with Pyrolaceae,2012,0,0.019278220907204248,Topic 0
