title,year,topic,probability,custom_label
IN VITRO CHARACTERIZATION OF PROBIOTIC PROPERTIES OF LACTIC ACID BACTERIA FROM BULGARIAN RYE SOURDOUGHS,2009,18,0.0,Topic 18
Lactic Acid Production by Lactiplantibacillus plantarum AC 11S-Kinetics and Modeling,2024,-1,0.0,Outlier
Strain diversity of plant-associated Lactiplantibacillus plantarum,2021,18,0.0,Topic 18
Postbiotics Production of Candidate-Probiotic Lactiplantibacillus plantarum AC131 with Renewable Bio Resources,2023,18,0.0004269556260784138,Topic 18
"Illuminating the Genomic Landscape of Lactiplantibacillus plantarum PU3-A Novel Probiotic Strain Isolated from Human Breast Milk, Explored through Nanopore Sequencing",2023,18,6.094543627410334e-08,Topic 18
In Vitro Inhibitory Effects and Co-Aggregation Activity of Lactobacilli on Candida albicans,2024,18,5.7186387716794415e-06,Topic 18
Draft Genome Sequence of Lactobacillus delbrueckii subsp. bulgaricus LBB.B5,2016,18,0.0,Topic 18
Probiotic and cultural characteristic of strain Lactobacillus gasseri 4/13 of human origin,2014,18,9.102960491870299e-05,Topic 18
Characterization and Probiotic Potential of Levilactobacillus brevis DPL5: A Novel Strain Isolated from Human Breast Milk with Antimicrobial Properties Against Biofilm-Forming Staphylococcus aureus,2025,18,6.2629428665066266e-06,Topic 18
Identification and in vitro characterisation of Lactobacillus plantarum strains from artisanal Bulgarian white brined cheeses,2008,18,0.0,Topic 18
Candidate-Probiotic Lactobacilli and Their Postbiotics as Health-Benefit Promoters,2024,18,7.886193537970009e-10,Topic 18
"Identification, Characterization, and Epidemiological Analysis of Lactococcus garvieae Fish Isolates Obtained in a Period of Eighteen Years",2025,18,0.0029348276337902235,Topic 18
METHANOL AND CHLOROFORM EXTRACTS FROM LAMIUM ALBUM L. AFFECT CELL PROPERTIES OF A549 CANCER LUNG CELL LINE,2012,1,0.0025498031327460383,Topic 1
Changes in the functional characteristics of tumor and normal cells after treatment with extracts of white dead-nettle,2015,1,0.0030515844955092105,Topic 1
"Quantitative Analysis of Different Environmental Factor Impacts on Land Cover in Nisos Elafonisos, Crete, Greece",2020,-1,0.0,Outlier
ORAL CAVITY AND SYSTEMIC DISEASES - LANGERHANS CELL HISTIOCYTOSIS,2012,-1,0.0,Outlier
Lanthanides as Calcium Mimetic Species in Calcium-Signaling/Buffering Proteins: The Effect of Lanthanide Type on the Ca2+/Ln3+ Competition,2023,37,0.0,Topic 37
ECLAPTE: Effective Closure of LAParoTomy in Emergency-2023 World Society of Emergency Surgery guidelines for the closure of laparotomy in emergency settings,2023,5,1.6155247248176006e-08,Topic 5
Assay of lapatinib in murine models of cigarette smoke carcinogenesis,2014,-1,0.0,Outlier
The Mutographs biorepository: A unique genomic resource to study cancer around the world,2024,-1,0.0,Outlier
"Reliability, Factor Structure, and Measurement Invariance of the Dominic Interactive Across European Countries: Cross-Country Utility of a Child Mental Health Self-Report",2016,-1,0.0,Outlier
Antibody repertoire profiling with mimotope arrays,2017,16,1.5429807031564784e-12,Topic 16
Exploration of the association between HIF3α mRNA and lncRNA MALAT1 in laryngeal squamous cell carcinoma by correlation analysis,2024,35,0.0035387377094992785,Topic 35
Losing One's Voice to Save One's Life: A Brief History of Laryngectomy,2020,-1,0.0,Outlier
LASER DOPPLER FLOWMETRY IN THE EVALUATION OF PERIODONTAL HEALTH AND DISEASE,2019,0,7.024002658901242e-35,Topic 0
LASER DOPPLER FLOWMETRY IN PERMANENT TEETH,2019,0,0.00022323622591646569,Topic 0
Femtosecond Laser-Induced Photothermal Effects of Ultrasmall Plasmonic Gold Nanoparticles on the Viability of Human Hepatocellular Carcinoma HepG2 Cells,2024,9,0.002106655816034252,Topic 9
Identification of a Novel LEA Protein Involved in Freezing Tolerance in Wheat,2014,23,0.0030451656275246155,Topic 23
THE PREVALENCE OF LATEX GLOVES-RELATED COMPLAINTS AMONG DENTAL STUDENTS,2011,81,0.0,Topic 81
Chemical Composition and Antimicrobial Activity of Laurus nobilis L. Essential Oils from Bulgaria,2019,1,3.29723513307473e-10,Topic 1
SRAP markers for genetic diversity assessment of lavender (Lavandula angustifolia mill.) varieties and breeding lines,2020,-1,0.0,Outlier
Lavender essential oils-hidden relationships between the samples of origin,2024,1,0.0032998818884023926,Topic 1
Chemical composition and comparative analysis of lavender essential oil samples from Bulgaria in relation to the pharmacological effects,2023,1,3.392191062496163e-10,Topic 1
Comparative Effects of Deferiprone and Salinomycin on Lead-Induced Disturbance in the Homeostasis of Intrarenal Essential Elements in Mice,2022,-1,0.0,Outlier
Effects of Salinomycin and Deferiprone on Lead-Induced Changes in the Mouse Brain,2023,-1,0.0,Outlier
GROWTH-REGULATING FACTOR 9 negatively regulates arabidopsis leaf growth by controlling ORG3 and restricting cell proliferation in leaf primordia,2018,23,3.5495341897926336e-20,Topic 23
Hippocampal asymmetry in angiotensin II modulatory effects on learning and memory in rats,2015,52,0.0,Topic 52
Therapeutic benefit of idebenone in patients with Leber hereditary optic neuropathy: The LEROS nonrandomized controlled trial,2024,17,0.002541786246891852,Topic 17
Leber's hereditary optic neuropathy: clinical and genetic analysis of Bulgarian patients,2023,17,1.600217387437251e-06,Topic 17
A NOVEL CYTOKININ-BINDING PROPERTY OF MISTLETOE LECTIN I FROM VISCUM ALBUM,2013,-1,0.0,Outlier
Torsion Mechanics as an Indicator of More Advanced Left Ventricular Systolic Dysfunction in Secondary Mitral Regurgitation in Patients with Dilated Cardiomyopathy: A 2D Speckle-Tracking Analysis,2018,14,0.005194811588586524,Topic 14
Transformation of leguminous plants to study symbiotic interactions,2013,23,0.003382483648728847,Topic 23
Zinc finger CCHC-type protein related with seed size in model legume species Medicago truncatula,2019,23,0.0,Topic 23
Recent Progress in Development of Tnt1 Functional Genomics Platform for Medicago truncatula and Lotus japonicus in Bulgaria,2011,23,0.00041489227523981747,Topic 23
Lingual Leiomyosarcoma: A Histopathological Case Report,2022,49,1.5009295950471106e-25,Topic 49
The unwelcome trio: HIV plus cutaneous and visceral leishmaniasis,2016,-1,0.0,Outlier
RELATIONSHIP BETWEEN THE DURATION OF THE EXAMINATION IN THE EMERGENCY DE-PARTMENT AND SOME CHARACTERISTICS OF THE PATIENTS,2024,-1,0.0,Outlier
Effect of metformin and empagliflozin on adiponectin and leptin levels in rat model of hypo- and hyperthyroidism,2021,6,0.0029525175715900964,Topic 6
Leptospirosis in elderly patients,2013,-1,0.0,Outlier
"Clinical Evaluation of Rapid Diagnostic Test Kit Using the Polysaccharide as a Genus-Specific Diagnostic Antigen for Leptospirosis in Korea, Bulgaria, and Argentina",2016,-1,0.0,Outlier
Delineation of the motor disorder of Lesch-Nyhan disease,2006,-1,0.0,Outlier
LONG-TERM IN VITRO STORAGE AND MULTIPLICATION OF LEUCOJUM AESTIVUM L.,2010,1,0.002188625052653771,Topic 1
PURIFICATION AND CHARACTERIZATION OF DEXTRANSUCRASE FROM LEUCONOSTOC MESENTEROIDES NRRL B-1149,2010,-1,0.0,Outlier
THERAPEUTIC HOTLINE: Cysteinyl leukotriene receptor antagonist montelukast in the treatment of atopic dermatitis,2010,11,0.0041398998728760916,Topic 11
Optimization of the expression of levansucrase L17 in recombinant E-coli,2018,-1,0.0,Outlier
"Autocrine androgen action is essential for Leydig cell maturation and function, and protects against late-onset Leydig cell apoptosis in both mice and men",2015,12,0.00023925776922815604,Topic 12
INTERDISCIPLINARY APPROACH IN COMPEX TREATMENT OF ORAL LICHEN RUBER PLANUS /REVIEW AND A CASE REPORT/,2010,0,0.004453377709970216,Topic 0
Combined Longitudinal Effect of Physical Activity and Screen Time on Food and Beverage Consumption in European Preschool Children: The ToyBox-Study,2019,21,1.508109005565436e-06,Topic 21
Light Chain Deposition Disease: A Morphological Case Report,2022,-1,0.0,Outlier
"Arylnaphthalene lignans with a focus Linum species: a review on phytochemical, biotechnological and pharmacological potential",2024,1,2.784037093088222e-12,Topic 1
Children's rights in Bulgaria between theory and practice: The case of the deinstitutionalization reform,2023,-1,0.0,Outlier
Extract of Lillium candidum L. Can Modulate the Genotoxicity of the Antibiotic Zeocin,2012,-1,0.0,Outlier
C283Y gamma-sarcoglycan gene mutation in the Bulgarian Roma (Gypsy) population: prevalence study and carrier screening in a high-risk community,2004,7,0.0030842342664941643,Topic 7
Long-term safety of COVID vaccination in individuals with idiopathic inflammatory myopathies: results from the COVAD study,2023,2,0.00689470934611401,Topic 2
First Detection and Genomic Characterization of Linezolid-Resistant Enterococcus faecalis Clinical Isolates in Bulgaria,2025,3,4.8573700869948846e-05,Topic 3
Kluyveromyces lactis genome harbours a functional linker histone encoding gene,2016,28,0.0003680663044157747,Topic 28
A Lipidomic Signature Complements Stemness Features Acquisition in Liver Cancer Cells,2020,-1,0.0,Outlier
EFFECT OF SUPERFICIAL TREATMENT WITH NEW NATURAL ANTIOXIDANT ON SALMON (SALMO SALAR) LIPID OXIDATION,2014,-1,0.0,Outlier
Electrochemical Method for the Assay of Organic Peroxides Directly in Acetonitrile,2025,-1,0.0,Outlier
Lo/Ld phase coexistence modulation induced by GM1,2014,41,0.0,Topic 41
"Supersaturation and Solubilization upon In Vitro Digestion of Fenofibrate Type I Lipid Formulations: Effect of Droplet Size, Surfactant Concentration and Lipid Type",2021,9,6.707215204973161e-05,Topic 9
The highly abundant protein Ag-Ibp55 from Ascaridia galli represents a novel type of lipid-binding proteins,2005,-1,0.0,Outlier
Giant Ossifying Lipoma of the Hand: A Case Report and Review of Literature,2024,-1,0.0,Outlier
High-performance liquid chromatography- based evaluation of lipophilicity of a series of novel stilbene derivatives,2025,-1,0.0,Outlier
Isolation and purification of O and H antigens from Salmonella Enteritidis as diagnostic tool,2010,3,0.0034644954380997103,Topic 3
Lipopolysaccharide O antigen status of Yersinia enterocolitica O:8 is essential for virulence and absence of O antigen affects the expression of other Yersinia virulence factors,2004,3,0.0033757304073888986,Topic 3
"Alcohol Drinking, Apolipoprotein Polymorphisms and the Risk of Cardiovascular Diseases",2021,50,7.533969122726004e-08,Topic 50
Updates on Responsive Drug Delivery Based on Liposome Vehicles for Cancer Treatment,2022,9,3.40235835618619e-26,Topic 9
Circulating Histones to Detect and Monitor the Progression of Cancer,2023,35,0.003589605351890892,Topic 35
Accelerating the Development and Validation of Liquid Biopsy for Early Cancer Screening and Treatment Tailoring,2022,-1,0.0,Outlier
"Liquid biopsy: an innovative and reliable method for detecting not only somatic, but also germline mutations in patients with colorectal and non-small cell lung carcinoma",2023,35,0.0031790029020842226,Topic 35
"Extraction-Chromogenic Systems Containing Iron(III), 4-(2-Thiazolylazo) Resorcinol and Ditetrazolium Salts",2015,-1,0.0,Outlier
ASSOCIATION OF THE BONE LOSS WITH MAIN CLINICAL AND MICROBIOLOGICAL PARAMETERS IN CHRONIC PERIODONTITIS,2014,0,5.621149397480774e-09,Topic 0
Association of CyclinD1 copy number changes with histological type in ovarian tumors,2004,22,0.0002952471026829195,Topic 22
SUBGINGIVAL MICROBIOTA IN SEVERE CHRONIC PERIODONTITIS,2014,0,9.304875659022524e-09,Topic 0
Characterization of drug-resistance mutations in HIV type 1 isolates from drug-naive and ARV-treated patients in Bulgaria,2008,-1,0.0,Outlier
Levels of HIV Testing Among Young Men Who Have Sex with Men in Bulgaria: Very Low Testing by Ethnic Minority Roma (Gypsy) Men,2021,-1,0.0,Outlier
The HIV type 1 epidemic in Bulgaria involves multiple subtypes and is sustained by continuous viral inflow from west and east European countries,2008,-1,0.0,Outlier
Genetic screening of liver cancer: State of the art,2024,-1,0.0,Outlier
Liver dysfunction as a cytokine storm manifestation and prognostic factor for severe COVID-19,2021,2,0.0,Topic 2
The Azadirachta indica (Neem) Seed Oil Reduced Chronic Redox-Homeostasis Imbalance in a Mice Experimental Model on Ochratoxine A-Induced Hepatotoxicity,2022,38,0.0,Topic 38
Liquid Liver Biopsy for Disease Diagnosis and Prognosis,2023,35,0.0036021948936379063,Topic 35
Liver trauma: WSES 2020 guidelines,2020,5,1.519457073005942e-08,Topic 5
Post-liver transplant biliary complications: Current knowledge and therapeutic advances,2021,5,0.0,Topic 5
Bioremediation of petroleum - Polluted soils by adsorptive immobilized Cornyebacterium sp RB-96,2000,55,0.0,Topic 55
"Lobularia libyca: Phytochemical Profiling, Antioxidant and Antimicrobial Activity Using In Vitro and In Silico Studies",2022,1,3.1987678882319744e-38,Topic 1
SARS-CoV-2 spike-specific TFH cells exhibit unique responses in infected and vaccinated individuals,2023,2,0.0008176872343771248,Topic 2
von Willebrand factor/factor VIII concentrate (Wilate) prophylaxis in children and adults with von Willebrand disease,2024,69,0.0,Topic 69
"Longidorus poessneckensis Altherr, 1974 and L. piceicola Liskova, Robbins & Brown, 1997 (Nematoda: Longidoridae): new records from Poland and the first description of the L. poessneckensis male and a bivulval female",2011,7,0.0,Topic 7
The cognitive-behavioral aspects of the Mulligan concept of manual therapy: A systematic review,2022,40,0.0,Topic 40
LORETA With Cortical Constraint: Choosing an Adequate Surface Laplacian Operator,2018,-1,0.0,Outlier
Walnut Oil - Unexplored Raw Material for Lipase-Catalyzed Synthesis of Low-Calorie Structured Lipids for Clinical Nutrition,2015,-1,0.0,Outlier
AN ASSOCIATION BETWEEN LOW VITAMIN D STATUS AND CHILDHOOD PNEUMONIA SEVERITY IN HOSPITALIZED BULGARIAN PATIENTS,2022,-1,0.0,Outlier
NEED OF PREVENTION STEPS AGAINST IMPACTION OF MANDIBULAR AND MAXILLARY PREMOLARS,2015,0,1.8308705441330234e-05,Topic 0
The Microsurgical Translaminar Approach: A Technical Note,2024,40,5.282024403516703e-07,Topic 40
Comprehensive Analysis of Treatment Approaches for Lumbar Disc Herniation: A Systematic Review,2024,40,1.105027085330995e-15,Topic 40
Degenerative Spinal Stenosis and Ipsi-Contralateral Decompression: Presentation of a Surgical Technique and Clinical Cases,2024,-1,0.0,Outlier
Complete Coding Sequence of a Lumpy Skin Disease Virus from an Outbreak in Bulgaria in 2016,2020,10,0.0013906343666726729,Topic 10
Whole genome microarray analysis in non-small cell lung cancer,2015,-1,0.0,Outlier
Small cell lung cancer and neuroendocrine tumours,2024,48,0.0,Topic 48
Integrative Analysis of Membrane Proteome and MicroRNA Reveals Novel Lung Cancer Metastasis Biomarkers,2020,-1,0.0,Outlier
The European initiative for quality management in lung cancer care,2014,33,0.0,Topic 33
Early detection of lung cancer: A call for novel biomarkers-review,2007,-1,0.0,Outlier
"Prevention of cigarette smoke-induced lung tumors in mice by budesonide, phenethyl isothiocyanate, and N-acetylcysteine",2010,-1,0.0,Outlier
The prognostic role of markers of systemic inflammation in patients with metastatic lung cancer receiving immunotherapy: A comprehensive review of the literature,2024,78,0.0,Topic 78
Functional Characterization of Autoantibodies against Complement Component C3 in Patients with Lupus Nephritis,2015,16,0.0,Topic 16
Long Non-Coding RNAs as New Biomarkers in Lupus Nephritis: A Connection Between Present and Future,2020,16,0.0,Topic 16
Serological Assessment of Lyme borreliosis in Bulgaria: A Nationwide Study,2024,10,1.2370789553928221e-26,Topic 10
Erythema nodosum as first clinical sign of acute Borrelia burgdorferi infection,2024,10,8.929610656016515e-11,Topic 10
Lyme Neuroborreliosis in the Context of Dementia Syndromes,2024,10,9.35305901636374e-10,Topic 10
Paraaortic Lymphadenectomy in Gynecologic Oncology-Significance of Vessels Variations,2022,22,0.0009367853163651814,Topic 22
Lymphoepithelioma-like Carcinoma of the Breast Synchronous with a High-Grade Invasive Ductal Carcinoma and Ductal Carcinoma in Situ in a Different Quadrant of the Same Breast: A Case Report,2022,68,5.11863153218278e-10,Topic 68
